extension,size_kb,has_password,has_bank,has_email,has_phone,has_nic,has_card,has_secret,has_confidential,has_api_key,has_token,has_passport,has_internal,has_project,has_student,has_report,has_invoice,has_salary,has_medical,risk
docx,2181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Medium
csv,11856,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,High
png,6131,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium
pdf,6360,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Medium
other,3035,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,Medium
txt,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,2558,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,Medium
docx,2377,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Medium
json,6611,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,High
png,1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
docx,5741,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Medium
jpg,6392,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,High
png,9921,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,High
jpg,9820,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,High
xlsx,4636,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Medium
docx,6056,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Medium
png,3503,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,High
csv,9827,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,High
png,5741,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Medium
log,2900,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High
txt,3113,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Medium
pdf,2932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Medium
other,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,11649,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,High
txt,4907,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,High
json,5706,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,High
png,4454,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Medium
pdf,1461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,1836,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,Medium
txt,5064,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Medium
jpg,11975,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,High
xlsx,3191,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Medium
jpg,1028,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,5192,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,Medium
txt,6307,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,Medium
png,9493,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,High
txt,10152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,High
pdf,5232,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,Medium
png,3874,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium
png,6193,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,High
docx,2996,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Medium
pdf,1776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Low
txt,6256,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,Medium
csv,11498,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,High
txt,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
txt,912,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
png,4244,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,High
txt,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
csv,10512,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,High
png,5560,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Medium
csv,3950,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Medium
png,4183,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,Medium
png,2487,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Medium
png,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
xlsx,1234,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,Medium
other,3694,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,High
docx,4114,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Medium
txt,11950,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,High
txt,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
docx,2613,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,High
docx,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
csv,9264,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,High
docx,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
xlsx,2296,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,High
pdf,1570,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Medium
json,3379,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,High
docx,6075,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,High
pdf,221,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Medium
png,1345,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Medium
pdf,3699,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,High
png,6789,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,High
pdf,2621,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,Medium
png,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
xlsx,4690,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,Medium
other,6012,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,High
other,10517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,High
other,7527,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,High
jpg,1080,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
jpg,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
xlsx,196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
other,3969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Medium
log,4518,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,High
jpg,768,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,Medium
jpg,5522,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,Medium
png,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
xlsx,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,9027,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,High
png,1285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
txt,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low
jpg,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,468,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
jpg,2654,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,High
docx,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Medium
docx,3200,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Medium
xlsx,2014,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,High
png,2365,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Medium
png,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
csv,11720,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,High
jpg,6601,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,High
png,9759,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,High
png,7390,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,High
txt,3080,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,Medium
png,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
jpg,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,1596,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,High
jpg,9062,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,High
jpg,7991,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,High
other,10141,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,High
jpg,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,5410,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium
other,4928,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,Medium
png,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium
pdf,5696,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,High
xlsx,3537,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High
pdf,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
txt,2207,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,Medium
txt,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,1292,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,High
csv,1486,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Medium
png,6768,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Medium
log,6321,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High
txt,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low
txt,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,3001,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium
png,1434,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low
pdf,4027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Medium
txt,7213,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High
docx,2777,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Medium
txt,1305,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
docx,943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
txt,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,6230,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,High
jpg,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
json,1104,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,High
pdf,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,3901,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Medium
xlsx,4861,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,High
png,3262,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Medium
other,6169,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,High
jpg,1528,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,Medium
csv,4627,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Medium
txt,4398,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,High
txt,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
docx,4060,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Medium
png,1961,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Medium
txt,1225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,1461,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,High
other,1981,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,Medium
docx,3100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Medium
xlsx,5585,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,High
txt,901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low
xlsx,6957,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,High
xlsx,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,6004,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Medium
jpg,10042,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,High
pdf,454,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Medium
docx,1904,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Medium
txt,2413,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,High
jpg,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,8037,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,High
docx,1660,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Low
other,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
csv,7320,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,High
txt,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Low
jpg,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium
txt,3196,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,High
png,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,1281,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,High
xlsx,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
png,5163,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Medium
docx,3517,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Medium
png,8571,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,High
other,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
xlsx,6343,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Medium
png,877,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,High
pdf,3469,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,High
docx,747,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Medium
other,2573,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,High
jpg,1981,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,High
docx,5693,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,Medium
log,2737,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,High
docx,7929,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,High
other,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,2556,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,Medium
pdf,879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
xlsx,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,108,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,Medium
other,4922,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,High
docx,602,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium
other,5379,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,Medium
other,10922,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,High
docx,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,2721,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,Medium
pdf,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
txt,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Medium
log,6390,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,High
png,2841,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,High
txt,1480,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,High
json,4587,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,High
docx,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
docx,6429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Medium
docx,5848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Medium
png,3019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Medium
pdf,4080,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,Medium
jpg,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
docx,1528,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,High
png,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,4494,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,Medium
other,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,3171,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Medium
pdf,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,7968,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,High
jpg,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,9633,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,High
xlsx,2337,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Medium
other,148,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,11006,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,High
xlsx,675,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,High
pdf,2840,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,High
csv,10707,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,High
pdf,537,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Low
jpg,9400,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,High
xlsx,853,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,Medium
pdf,3578,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Medium
other,10946,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,High
other,5576,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Medium
pdf,543,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,High
other,407,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low
jpg,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
jpg,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
pdf,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
txt,1171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,3637,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Medium
jpg,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
docx,3463,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium
pdf,4093,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,Medium
png,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
jpg,754,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low
txt,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,123,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium
pdf,313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Low
other,858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Low
xlsx,6923,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Medium
other,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low
jpg,4004,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Medium
csv,6935,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,High
png,1425,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,High
xlsx,11653,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,High
jpg,1070,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,1564,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,Medium
docx,9114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,High
jpg,1558,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,High
docx,11245,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,High
other,244,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,High
png,4463,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,High
txt,7811,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,High
docx,4568,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,Medium
other,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
txt,6070,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,High
txt,8459,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,High
xlsx,1512,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low
jpg,1061,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Low
pdf,2948,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,Medium
xlsx,5146,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Medium
pdf,6309,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,Medium
other,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low
pdf,605,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Medium
jpg,5232,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,High
txt,294,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Medium
other,902,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
png,1727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
xlsx,3978,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Medium
docx,136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
png,8502,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,High
pdf,1243,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Medium
txt,4188,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,High
jpg,2764,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Medium
xlsx,3244,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,High
txt,2048,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,High
log,249,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,High
other,11046,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,High
png,839,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Low
other,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,168,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,Medium
log,601,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,High
docx,10606,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High
pdf,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low
json,10294,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,High
jpg,9423,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,High
jpg,6158,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Medium
other,1548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
txt,10327,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,High
txt,3041,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,Medium
txt,3816,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,Medium
pdf,6327,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Medium
docx,5282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium
